cell_y,cell_x,relative_forward,relative_lateral,local_activity,radius,actual_removed_fraction,final_mass,final_mass_ratio,survived,extinction_step
102,4,-5.259695113573845,0.7619006576256382,0.210464209318161,2.05,0.04430971427946625,71.14251708984375,0.9947113246010132,True,
102,5,-4.881747280434799,1.6877275504222877,0.2699010968208313,2.05,0.03925444456534146,71.19160461425781,0.9953976640563579,True,
102,12,-2.2361124484614687,8.168515799998834,0.6210501790046692,3.0499999999999994,0.049000312821021574,71.21244812011719,0.9956890969739833,True,
102,126,-7.527382112408128,-4.7930606991542595,0.15090306103229523,3.6499999999999995,0.05782753267686255,71.03778076171875,0.9932469061920961,True,
102,127,-7.14943427926908,-3.8672338063576097,0.16677182912826538,3.1999999999999993,0.053581173988225345,71.13874053955078,0.9946585210526148,True,
103,2,-5.089763887055289,-1.467700961106708,0.2741212844848633,2.05,0.042734165069225984,71.27019500732422,0.9964965112322215,True,
103,3,-4.711816053916243,-0.5418740683100582,0.2303134799003601,2.05,0.05453879834058182,70.78495788574219,0.9897119486429488,True,
103,4,-4.3338682207771955,0.3839528244865913,0.27395105361938477,1.4499999999999997,0.04199093512417368,71.27088928222656,0.99650621855122,True,
103,5,-3.9559203876381486,1.3097797172832408,0.4529799222946167,1.4499999999999997,0.04448946302524863,70.92375946044922,0.9916526657258035,True,
103,6,-3.5779725544991017,2.2356066100798904,0.387210875749588,2.05,0.0489211008313092,71.03496551513672,0.9932075435469263,True,
103,12,-1.310285555664819,7.790567966859788,0.6495986580848694,3.1999999999999993,0.05531825405333905,71.15193939208984,0.9948430667874214,True,
103,123,-7.73539871902862,-7.948489210683256,0.19663727283477783,4.499999999999999,0.050729068993436356,70.92879486083984,0.9917230704570014,True,
103,125,-6.979503052750525,-6.096835425089957,0.10462334007024765,3.6499999999999995,0.04565826156851074,71.25129699707031,0.9962322801425589,True,
103,126,-6.601555219611479,-5.171008532293307,0.16595354676246643,3.1999999999999993,0.04366999462363871,71.16162872314453,0.99497854255806,True,
104,2,-4.1639369942586395,-1.8456487942457551,0.364896684885025,2.05,0.04900732662568258,71.27326965332031,0.9965395007877863,True,
104,3,-3.785989161119593,-0.9198219014491054,0.4917435348033905,1.4499999999999997,0.05078402268632452,71.06437683105469,0.9936187711814234,True,
104,4,-3.4080413279805457,0.006004991347544175,0.3825652301311493,1.4499999999999997,0.05915216835904706,71.21420288085938,0.9957136319560674,True,
